customer_id,first_name,last_name,email,password_mask,customer_segment,street,city,state_code,zipcode,country,latitude,longitude
6806,Catherine,Guerra,XXXXXXXXX,XXXXXXXXX,Home Office,67 Cotton Mountain Terrace,Caguas,PR,725,Puerto Rico,18.29967499,-66.37055969
6807,Gloria,Grimes,XXXXXXXXX,XXXXXXXXX,Corporate,2306 Fallen Trace,Davis,CA,95616,EE. UU.,38.54666138,-121.7412109
6808,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,7740 Dusty Berry Quay,Endicott,NY,13760,EE. UU.,42.07463837,-76.1240387
6809,Justin,Noble,XXXXXXXXX,XXXXXXXXX,Consumer,1613 Quaking Key,Caguas,PR,725,Puerto Rico,18.20543861,-66.37058258
6810,Roger,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7589 Silent Grove Woods,Philadelphia,PA,19104,EE. UU.,39.95473099,-75.20536804
6811,Mary,Cook,XXXXXXXXX,XXXXXXXXX,Consumer,7551 Merry Panda Square,Caguas,PR,725,Puerto Rico,18.23287964,-66.37052155
6812,Sharon,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6906 Quiet Rise,Cleveland,OH,44105,EE. UU.,41.45956039,-81.64040375
6813,Jeffrey,Coleman,XXXXXXXXX,XXXXXXXXX,Corporate,6657 Merry Treasure Vista,Caguas,PR,725,Puerto Rico,18.24695587,-66.3706131
6814,Mary,May,XXXXXXXXX,XXXXXXXXX,Consumer,1982 Rocky Parkway,Chicago,IL,60619,EE. UU.,41.89599609,-87.676857
6815,Patricia,Kramer,XXXXXXXXX,XXXXXXXXX,Consumer,2893 Shady Drive,Los Angeles,CA,90024,EE. UU.,34.06435013,-118.437088
6816,Steven,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5795 Lazy View Concession,Caguas,PR,725,Puerto Rico,18.28193474,-66.37062836
6817,Mary,Garrett,XXXXXXXXX,XXXXXXXXX,Consumer,6324 Jagged Orchard,Zanesville,OH,43701,EE. UU.,39.94148636,-82.00222015
6818,Angela,Daniel,XXXXXXXXX,XXXXXXXXX,Home Office,2211 Lazy Wharf,Carson,CA,90745,EE. UU.,33.83358002,-118.2306366
6819,Mary,Ali,XXXXXXXXX,XXXXXXXXX,Home Office,5926 Blue Rabbit Wharf,Greensboro,NC,27410,EE. UU.,36.08757019,-79.88663483
6820,Kenneth,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,4010 Stony Mountain Wood,Caguas,PR,725,Puerto Rico,18.24378395,-66.37063599
6821,Dennis,Lopez,XXXXXXXXX,XXXXXXXXX,Home Office,541 Lost Willow Landing,Los Angeles,CA,90043,EE. UU.,34.04514694,-118.2484818
6822,Diana,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,8341 Stony Avenue,Caguas,PR,725,Puerto Rico,18.22294235,-66.37057495
6823,Mary,Wright,XXXXXXXXX,XXXXXXXXX,Home Office,8231 Lost Cape,Chicago,IL,60626,EE. UU.,42.0063591,-87.66739655
6824,Ashley,Moyer,XXXXXXXXX,XXXXXXXXX,Home Office,1985 Cotton Terrace,Escondido,CA,92026,EE. UU.,33.13901901,-117.0928192
6825,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,4609 High Townline,Caguas,PR,725,Puerto Rico,18.28598023,-66.3705368
6826,Jerry,Sandoval,XXXXXXXXX,XXXXXXXXX,Home Office,5226 Cozy Elk Crossing,Staten Island,NY,10312,EE. UU.,40.54027557,-74.16858673
6827,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,4788 Quaking Stead,Caguas,PR,725,Puerto Rico,18.24144936,-66.37062073
6828,Steven,Williams,XXXXXXXXX,XXXXXXXXX,Home Office,6471 Umber Pathway,Jersey City,NJ,7305,EE. UU.,40.70602036,-74.08685303
6829,Mary,Mcdonald,XXXXXXXXX,XXXXXXXXX,Consumer,151 Colonial Robin Heights,Caguas,PR,725,Puerto Rico,18.20746613,-66.37052918
6830,Susan,Ferguson,XXXXXXXXX,XXXXXXXXX,Consumer,7639 Grand Grove,Lakewood,OH,44107,EE. UU.,41.53972244,-80.52366638
6831,Mary,Stephens,XXXXXXXXX,XXXXXXXXX,Consumer,40 Pleasant Brook Trace,Modesto,CA,95350,EE. UU.,37.68267441,-121.0301971
6832,Patricia,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1729 Wishing Rabbit Ridge,Saint Louis,MO,63116,EE. UU.,38.55596924,-90.27106476
6833,Matthew,Watkins,XXXXXXXXX,XXXXXXXXX,Corporate,4788 Gentle Wynd,Caguas,PR,725,Puerto Rico,18.29491997,-66.37052155
6834,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2926 Golden Townline,Fresno,CA,93727,EE. UU.,36.74282074,-119.7823944
6835,Robert,Singh,XXXXXXXXX,XXXXXXXXX,Consumer,9552 Fallen Vale,Wilkes Barre,PA,18702,EE. UU.,41.23545456,-75.86985779
6836,Virginia,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2668 Velvet Row,Albuquerque,NM,87112,EE. UU.,35.1097641,-106.5007248
6837,Mary,Davis,XXXXXXXXX,XXXXXXXXX,Corporate,5076 Little Square,Caguas,PR,725,Puerto Rico,18.2497406,-66.37054443
6838,Lisa,Garcia,XXXXXXXXX,XXXXXXXXX,Home Office,5842 Emerald Oak Highlands,New York,NY,10003,EE. UU.,40.73124313,-73.98880768
6839,Bobby,Bean,XXXXXXXXX,XXXXXXXXX,Corporate,1538 Old Autumn Island,Austin,TX,78753,EE. UU.,30.35012245,-97.69873047
6840,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,654 Gentle Acres,Caguas,PR,725,Puerto Rico,18.28710938,-66.37055206
6841,Linda,Fisher,XXXXXXXXX,XXXXXXXXX,Corporate,281 Middle Blossom Ledge,Los Angeles,CA,90011,EE. UU.,34.00455093,-118.2600937
6842,Carol,Reese,XXXXXXXXX,XXXXXXXXX,Corporate,2437 Thunder Oak Highway,San Diego,CA,92102,EE. UU.,32.75210953,-117.1939087
6843,Rebecca,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2033 Thunder Ledge,New York,NY,10040,EE. UU.,40.85889053,-73.93106842
6844,Mary,Hicks,XXXXXXXXX,XXXXXXXXX,Consumer,7119 Foggy Autoroute,Caguas,PR,725,Puerto Rico,18.2493515,-66.37059784
6845,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,2415 Misty Rise Dell,Los Angeles,CA,90003,EE. UU.,33.96860123,-118.2747421
6846,Joe,White,XXXXXXXXX,XXXXXXXXX,Consumer,1491 Red Dale,Saint Louis,MO,63123,EE. UU.,38.6506691,-90.1997757
6847,Mary,Dixon,XXXXXXXXX,XXXXXXXXX,Consumer,5105 Cozy Line,Caguas,PR,725,Puerto Rico,18.27081871,-66.3706131
6848,Larry,Maddox,XXXXXXXXX,XXXXXXXXX,Consumer,5104 Iron Log Limits,Phoenix,AZ,85032,EE. UU.,33.60445786,-111.9907379
6849,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5032 Little Branch Stead,Caguas,PR,725,Puerto Rico,18.26468468,-66.3705368
6850,Russell,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,5520 Bright Hills Gardens,Albuquerque,NM,87105,EE. UU.,34.99743652,-106.6525803
6851,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6889 Gentle Pike,Westland,MI,48185,EE. UU.,42.33095169,-83.37251282
6852,Janet,Moon,XXXXXXXXX,XXXXXXXXX,Consumer,6134 Umber Hollow,Caguas,PR,725,Puerto Rico,18.21432114,-66.37059784
6853,Kelly,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8580 Jagged Autoroute,Dayton,OH,45424,EE. UU.,39.88864136,-84.07601166
6854,Mary,Wade,XXXXXXXXX,XXXXXXXXX,Consumer,2676 Velvet Common,Caguas,PR,725,Puerto Rico,18.29387665,-66.37059784
6855,Louis,Callahan,XXXXXXXXX,XXXXXXXXX,Corporate,6682 Hidden Estates,Philadelphia,PA,19143,EE. UU.,39.94662857,-75.21822357
6856,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1991 Stony Log Run,Plainfield,IL,60544,EE. UU.,41.60863876,-88.20204163
6857,Scott,Fuller,XXXXXXXXX,XXXXXXXXX,Corporate,1221 Easy Campus,Caguas,PR,725,Puerto Rico,18.2053566,-66.37059784
6858,Diana,Castaneda,XXXXXXXXX,XXXXXXXXX,Corporate,1510 Silent Inlet,Hialeah,FL,33012,EE. UU.,25.86688042,-80.31456757
6859,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3538 Golden Bluff Court,Littleton,CO,80126,EE. UU.,39.522995,-104.9482193
6860,Joseph,Shea,XXXXXXXXX,XXXXXXXXX,Consumer,3032 Round Gardens,Potomac,MD,20854,EE. UU.,39.05631256,-77.16165924
6861,Brenda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6548 Emerald Diversion,Caguas,PR,725,Puerto Rico,18.27110672,-66.37051392
6862,Mary,Taylor,XXXXXXXXX,XXXXXXXXX,Consumer,8830 Honey Fawn Bend,Watsonville,CA,95076,EE. UU.,37.05044556,-121.7598801
6863,Joshua,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4729 Quiet Dale Limits,Memphis,TN,38127,EE. UU.,35.20695877,-90.01077271
6864,Kathryn,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5721 Sleepy Oak Via,Caguas,PR,725,Puerto Rico,18.25335693,-66.37050629
6865,Mary,Becker,XXXXXXXXX,XXXXXXXXX,Consumer,7571 Tawny Gate Cape,Moline,IL,61265,EE. UU.,41.49992752,-90.51541138
6866,Wayne,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,2861 Velvet Pointe,Caguas,PR,725,Puerto Rico,18.24591827,-66.37057495
6867,Mary,Johnson,XXXXXXXXX,XXXXXXXXX,Consumer,7595 Rocky Island Trail,Cicero,IL,60804,EE. UU.,41.86019898,-87.76747131
6868,Johnny,Crosby,XXXXXXXXX,XXXXXXXXX,Corporate,131 Sunny Treasure Green,Detroit,MI,48227,EE. UU.,42.39807892,-83.20157623
6869,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,1399 Cozy Place,Wayne,NJ,7470,EE. UU.,40.92333984,-74.27801514
6870,Jessica,Owens,XXXXXXXXX,XXXXXXXXX,Home Office,9653 Noble Parade,San Diego,CA,92104,EE. UU.,32.75012589,-117.1374207
6871,Gregory,Bowman,XXXXXXXXX,XXXXXXXXX,Home Office,4114 Lost Blossom Farms,Caguas,PR,725,Puerto Rico,18.26157761,-66.37051392
6872,Mary,Lloyd,XXXXXXXXX,XXXXXXXXX,Corporate,4776 Crystal River Stead,Azusa,CA,91702,EE. UU.,34.13360977,-117.9058914
6873,Steven,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,518 Velvet Loop,Albuquerque,NM,87112,EE. UU.,35.08756256,-106.6438065
6874,Jordan,Freeman,XXXXXXXXX,XXXXXXXXX,Corporate,9174 Heather Grove Port,Caguas,PR,725,Puerto Rico,18.22496033,-66.37052918
6875,Mary,Mcdowell,XXXXXXXXX,XXXXXXXXX,Corporate,8916 Quaking Creek Trail,Newark,NJ,7104,EE. UU.,40.75481033,-74.1746521
6876,Helen,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2557 Burning Log Wharf,Caguas,PR,725,Puerto Rico,18.22241783,-66.37054443
6877,Mary,Savage,XXXXXXXXX,XXXXXXXXX,Corporate,4720 Noble Hills Wynd,Lancaster,PA,17602,EE. UU.,40.04209137,-76.29911041
6878,Betty,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,1656 Gentle Leaf Ledge,Caguas,PR,725,Puerto Rico,18.2357502,-66.37052918
6879,Mark,Mcguire,XXXXXXXXX,XXXXXXXXX,Consumer,3874 Bright Fawn Subdivision,Sanford,NC,27330,EE. UU.,35.48536682,-79.25227356
6880,Brenda,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,403 Grand Beacon Canyon,Annandale,VA,22003,EE. UU.,38.82551575,-77.21334839
6881,Mary,Arnold,XXXXXXXXX,XXXXXXXXX,Consumer,4490 Dusty Byway,Caguas,PR,725,Puerto Rico,18.2817421,-66.3706131
6882,Raymond,George,XXXXXXXXX,XXXXXXXXX,Home Office,6404 Golden Log Vale,Newark,NJ,7104,EE. UU.,40.75481033,-74.1746521
6883,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5352 Jagged Subdivision,Caguas,PR,725,Puerto Rico,18.2530613,-66.37062836
6884,Amber,Carr,XXXXXXXXX,XXXXXXXXX,Consumer,347 Cozy Round,Peabody,MA,1960,EE. UU.,42.52627564,-70.92703247
6885,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7879 Fallen Pike,Cypress,CA,90630,EE. UU.,34.82376099,-118.2711182
6886,Jessica,Peck,XXXXXXXXX,XXXXXXXXX,Consumer,7814 Colonial Bluff Concession,Lawrence,MA,1841,EE. UU.,42.71463394,-71.16407776
6887,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8840 Harvest Towers,Caguas,PR,725,Puerto Rico,18.22019768,-66.37058258
6888,Cynthia,Mendoza,XXXXXXXXX,XXXXXXXXX,Corporate,1229 Sunny Forest Place,San Jose,CA,95122,EE. UU.,37.3288765,-121.8501511
6889,Mary,Sandoval,XXXXXXXXX,XXXXXXXXX,Consumer,9768 Round Goose Mall ,Hanford,CA,93230,EE. UU.,36.31346512,-119.6327057
6890,Nancy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8265 Rocky Rabbit Concession,Roswell,NM,88201,EE. UU.,33.42520142,-104.5220795
6891,Mary,Gill,XXXXXXXXX,XXXXXXXXX,Consumer,3495 Fallen Gardens,Caguas,PR,725,Puerto Rico,18.23062897,-66.37060547
6892,Robert,Kramer,XXXXXXXXX,XXXXXXXXX,Consumer,92 Green Woods,Bakersfield,CA,93308,EE. UU.,35.43272018,-119.0332794
6893,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3235 Merry Way,Caguas,PR,725,Puerto Rico,18.26543236,-66.37055206
6894,Gerald,Nichols,XXXXXXXXX,XXXXXXXXX,Corporate,4905 Silent Isle,Raleigh,NC,27610,EE. UU.,35.79745102,-78.55249023
6895,Mary,Hebert,XXXXXXXXX,XXXXXXXXX,Corporate,7580 Velvet Lagoon Extension,Caguas,PR,725,Puerto Rico,18.22214699,-66.37062073
6896,Donna,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2905 Quaking Concession,Santa Ana,CA,92707,EE. UU.,33.66559982,-117.8830566
6897,Mary,Howard,XXXXXXXXX,XXXXXXXXX,Corporate,4720 Colonial Blossom Run,Columbus,GA,31907,EE. UU.,32.52082825,-84.88657379
6898,Nathan,Butler,XXXXXXXXX,XXXXXXXXX,Corporate,9393 Fallen Hill,Caguas,PR,725,Puerto Rico,18.26618958,-66.37059784
6899,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7455 High Promenade,Albuquerque,NM,87111,EE. UU.,35.13623428,-106.5444183
6900,Judith,Pham,XXXXXXXXX,XXXXXXXXX,Consumer,2577 Dewy Apple Abbey,Caguas,PR,725,Puerto Rico,18.21850586,-66.37052918
6901,Mary,Kaiser,XXXXXXXXX,XXXXXXXXX,Consumer,1453 Grand Rabbit Park,Garland,TX,75043,EE. UU.,32.92588425,-96.64833069
6902,Melissa,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7746 Hazy Prairie Drive,Caguas,PR,725,Puerto Rico,18.25525475,-66.3705368
6903,Alexander,Moore,XXXXXXXXX,XXXXXXXXX,Consumer,2210 Merry Leaf Row,New York,NY,10021,EE. UU.,40.77030945,-73.95845795
6904,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9190 Crystal Thicket,Hamilton,OH,45013,EE. UU.,39.28759003,-84.69515228
6905,Matthew,Dunn,XXXXXXXXX,XXXXXXXXX,Consumer,6754 Iron Leaf Line,Caguas,PR,725,Puerto Rico,18.22241974,-66.37050629
6906,Rebecca,Watkins,XXXXXXXXX,XXXXXXXXX,Consumer,2122 Red Hollow,Dallas,TX,75217,EE. UU.,32.71303558,-96.69631958
6907,Timothy,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7017 Sunny Falls,El Paso,TX,79912,EE. UU.,31.83481979,-106.5510864
6908,Grace,Wilson,XXXXXXXXX,XXXXXXXXX,Consumer,5340 Quaking Panda Forest,Denver,CO,80219,EE. UU.,39.79357529,-104.9565887
6909,Mary,Salinas,XXXXXXXXX,XXXXXXXXX,Consumer,7715 Foggy Robin Valley,Florissant,MO,63033,EE. UU.,38.80710983,-90.29780579
6910,Carol,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,7627 Dusty Hills Lane,Caguas,PR,725,Puerto Rico,18.21858978,-66.37055206
6911,Mary,Brewer,XXXXXXXXX,XXXXXXXXX,Corporate,9768 Noble Horse Heights,San Diego,CA,92126,EE. UU.,32.90143967,-117.1196289
6912,Kathy,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4271 Hazy Close,Bayamon,PR,957,Puerto Rico,18.38011932,-66.18312836
6913,Jeremy,Zamora,XXXXXXXXX,XXXXXXXXX,Home Office,3580 Harvest Beacon Subdivision,Cypress,CA,90630,EE. UU.,33.82881546,-118.0381622
6914,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2136 Silver Canyon,San Diego,CA,92111,EE. UU.,32.7467804,-117.1897736
6915,Robert,Whitney,XXXXXXXXX,XXXXXXXXX,Corporate,4462 Emerald Corner,Caguas,PR,725,Puerto Rico,18.24604988,-66.37056732
6916,Scott,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,975 Green Canyon,Escondido,CA,92027,EE. UU.,33.13356781,-117.053154
6917,Mary,Roberts,XXXXXXXXX,XXXXXXXXX,Home Office,2749 Quiet Willow Lane,Beloit,WI,53511,EE. UU.,42.52360916,-88.98700714
6918,David,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,6750 Jagged Fox Isle,Caguas,PR,725,Puerto Rico,18.29351807,-66.37057495
6919,Tyler,Bradley,XXXXXXXXX,XXXXXXXXX,Consumer,7627 Quaking Quail Acres,San Pablo,CA,94806,EE. UU.,38.00132752,-122.3190384
6920,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6141 Burning Prairie Avenue,Chicago,IL,60636,EE. UU.,41.77416611,-87.66143799
6921,Willie,Stafford,XXXXXXXXX,XXXXXXXXX,Consumer,5344 Lazy Beach,Caguas,PR,725,Puerto Rico,18.23149109,-66.37056732
6922,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,6312 Noble Apple Woods,Frankfort,KY,40601,EE. UU.,38.11861801,-84.96742249
6923,Mark,Reid,XXXXXXXXX,XXXXXXXXX,Corporate,4132 Broad Gate Lane,Miami,FL,33155,EE. UU.,25.81466293,-80.19554138
6924,Mary,Guerra,XXXXXXXXX,XXXXXXXXX,Consumer,7122 Pleasant Port,Caguas,PR,725,Puerto Rico,18.25668144,-66.37059021
6925,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,4294 Foggy By-pass,New York,NY,10029,EE. UU.,40.79290009,-73.94426727
6926,Ashley,Powell,XXXXXXXXX,XXXXXXXXX,Consumer,6120 Cozy Ledge,Harlingen,TX,78550,EE. UU.,26.19086266,-97.69604492
6927,Mary,Cohen,XXXXXXXXX,XXXXXXXXX,Consumer,3684 Foggy Horse Key,Summerville,SC,29483,EE. UU.,33.01840973,-80.14975739
6928,Heather,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,9394 Merry Towers,Caguas,PR,725,Puerto Rico,18.21648407,-66.37057495
6929,Mary,Lopez,XXXXXXXXX,XXXXXXXXX,Home Office,5621 Lost Via,Pittsfield,MA,1201,EE. UU.,42.45938873,-73.22673035
6930,Paul,Morton,XXXXXXXXX,XXXXXXXXX,Home Office,3882 Honey Parkway,Honolulu,HI,96819,EE. UU.,21.33635902,-157.8772125
6931,Nicole,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3385 Cotton Wharf,Caguas,PR,725,Puerto Rico,18.25682068,-66.37062073
6932,Evelyn,Herring,XXXXXXXXX,XXXXXXXXX,Home Office,9124 Grand Terrace,Brooklyn,NY,11236,EE. UU.,40.64571381,-73.8972168
6933,Grace,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,1906 Cozy Woods,Taylor,MI,48180,EE. UU.,44.71694946,-84.04858398
6934,Mary,Ellis,XXXXXXXXX,XXXXXXXXX,Corporate,379 Dusty Autoroute,Middletown,OH,45044,EE. UU.,39.51057816,-84.4030838
6935,Debra,Preston,XXXXXXXXX,XXXXXXXXX,Corporate,6695 Indian Zephyr Limits,Caguas,PR,725,Puerto Rico,18.28201866,-66.37063599
6936,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,8368 Golden Alley,Findlay,OH,45840,EE. UU.,41.03451538,-83.65354919
6937,Betty,Wolfe,XXXXXXXXX,XXXXXXXXX,Consumer,8877 Thunder Zephyr Orchard,Caguas,PR,725,Puerto Rico,18.29261017,-66.37051392
6938,Kathleen,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5951 Gentle Arbor,Albuquerque,NM,87112,EE. UU.,35.1097641,-106.5007248
6939,Amber,Jimenez,XXXXXXXXX,XXXXXXXXX,Consumer,4079 Rocky Inlet,Caguas,PR,725,Puerto Rico,18.21749115,-66.37062073
6940,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5872 Pleasant Alley,Encinitas,CA,92024,EE. UU.,33.04647064,-117.2896729
6941,Jeffrey,Palmer,XXXXXXXXX,XXXXXXXXX,Home Office,7910 Cotton Branch Highway,Caguas,PR,725,Puerto Rico,18.2121563,-66.37058258
6942,Jordan,Moran,XXXXXXXXX,XXXXXXXXX,Home Office,3100 Velvet Fox Field,Long Beach,CA,90805,EE. UU.,33.81360626,-118.1892166
6943,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,4436 Indian Acres,Opelousas,LA,70570,EE. UU.,30.52569199,-92.07609558
6944,Kyle,Robertson,XXXXXXXXX,XXXXXXXXX,Home Office,4343 Wishing River Subdivision,Caguas,PR,725,Puerto Rico,18.24188995,-66.37063599
6945,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,6122 Blue Quail Thicket,Richmond,TX,77469,EE. UU.,29.58152199,-95.76487732
6946,Richard,Sanchez,XXXXXXXXX,XXXXXXXXX,Corporate,3610 Quiet Highlands,Caguas,PR,725,Puerto Rico,18.20962715,-66.37063599
6947,Frances,Boyle,XXXXXXXXX,XXXXXXXXX,Consumer,8988 Thunder Circle,Los Angeles,CA,90046,EE. UU.,34.09960938,-118.3507385
6948,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,3601 Hazy Blossom Farm,Round Rock,TX,78664,EE. UU.,30.47071457,-97.64977264
6949,Charles,Williamson,XXXXXXXXX,XXXXXXXXX,Home Office,1607 Dewy Deer Jetty,Caguas,PR,725,Puerto Rico,18.28127861,-66.3705368
6950,Nicholas,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,603 Green Sky Promenade,Marrero,LA,70072,EE. UU.,29.90017891,-90.10057068
6951,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Corporate,263 Harvest Wood,East Brunswick,NJ,8816,EE. UU.,40.41255188,-74.41832733
6952,Michael,Wise,XXXXXXXXX,XXXXXXXXX,Consumer,3018 Blue Trail,Caguas,PR,725,Puerto Rico,18.27554512,-66.37063599
6953,Benjamin,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,3307 Dusty Log Court,Brooklyn,NY,11226,EE. UU.,40.64759827,-73.95845795
6954,Mary,Morse,XXXXXXXXX,XXXXXXXXX,Home Office,8050 Green Cider Island,Lawrenceville,GA,30044,EE. UU.,33.92562866,-84.06614685
6955,Amber,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,2803 Pleasant Barn Dell,Caguas,PR,725,Puerto Rico,18.23220635,-66.37054443
6956,Mary,Anderson,XXXXXXXXX,XXXXXXXXX,Corporate,1792 Thunder Pines,Joliet,IL,60435,EE. UU.,41.55160904,-88.12562561
6957,James,Knight,XXXXXXXXX,XXXXXXXXX,Corporate,3179 Heather Arbor,Los Angeles,CA,90065,EE. UU.,34.11491013,-118.2400131
6958,Michael,Pham,XXXXXXXXX,XXXXXXXXX,Corporate,923 Tawny Goose Corners,Caguas,PR,725,Puerto Rico,18.2329216,-66.37051392
6959,Joan,Lin,XXXXXXXXX,XXXXXXXXX,Consumer,2803 Pleasant Barn Dell,Fairfield,OH,45014,EE. UU.,39.35150528,-84.54999542
6960,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,5182 Little Freeway,Caguas,PR,725,Puerto Rico,18.29735184,-66.37058258
6961,James,Mitchell,XXXXXXXXX,XXXXXXXXX,Corporate,5292 Misty Goose Street,Costa Mesa,CA,92627,EE. UU.,33.64226151,-117.9133224
6962,Jerry,Sandoval,XXXXXXXXX,XXXXXXXXX,Corporate,3006 Dusty Apple Range,Elgin,IL,60123,EE. UU.,42.03330612,-88.29245758
6963,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5723 Emerald Downs,Harlingen,TX,78550,EE. UU.,26.19086266,-97.69604492
6964,Gregory,Dominguez,XXXXXXXXX,XXXXXXXXX,Corporate,2668 Velvet Row,Caguas,PR,725,Puerto Rico,18.26971817,-66.37055969
6965,Mary,Chang,XXXXXXXXX,XXXXXXXXX,Corporate,2059 Tawny View,Hialeah,FL,33016,EE. UU.,25.87724495,-80.33294678
6966,Joan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,4392 Merry Circuit,Caguas,PR,725,Puerto Rico,18.2259388,-66.37056732
6967,Johnny,Rodriguez,XXXXXXXXX,XXXXXXXXX,Corporate,8205 Silver Treasure Loop,Oceanside,CA,92054,EE. UU.,34.01664734,-117.7035217
6968,Mary,Sims,XXXXXXXXX,XXXXXXXXX,Corporate,7922 Velvet Timber Jetty,Elyria,OH,44035,EE. UU.,41.36125946,-82.11012268
6969,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,9080 Lost Branch Wood,Tustin,CA,92780,EE. UU.,33.7309494,-117.8127518
6970,Helen,Long,XXXXXXXXX,XXXXXXXXX,Corporate,9695 Misty Court,Strongsville,OH,44136,EE. UU.,41.30748749,-81.83231354
6971,Shirley,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,5736 Silver Mountain Passage,Caguas,PR,725,Puerto Rico,18.22049522,-66.37049866
6972,Grace,Black,XXXXXXXXX,XXXXXXXXX,Corporate,7392 Hidden River Woods,Fairfield,CA,94533,EE. UU.,38.25131607,-122.0456543
6973,Mary,Krause,XXXXXXXXX,XXXXXXXXX,Home Office,3412 Lazy Pony Circle,Chula Vista,CA,91910,EE. UU.,32.64635468,-117.0613861
6974,Michael,Smith,XXXXXXXXX,XXXXXXXXX,Home Office,1531 Jagged Dale Heath,Chicago,IL,60613,EE. UU.,41.89580154,-87.6660614
6975,Mary,Brown,XXXXXXXXX,XXXXXXXXX,Consumer,1255 Blue Bear Row,Caguas,PR,725,Puerto Rico,18.20355988,-66.37057495
6976,Debra,Jennings,XXXXXXXXX,XXXXXXXXX,Home Office,1223 Iron Goose Bend,Tulare,CA,93274,EE. UU.,36.20605087,-119.3646164
6977,Mary,Short,XXXXXXXXX,XXXXXXXXX,Consumer,5486 Jagged Lake Avenue,Caguas,PR,725,Puerto Rico,18.21075821,-66.3705368
6978,Mary,Whitaker,XXXXXXXXX,XXXXXXXXX,Consumer,975 Green Canyon,Los Angeles,CA,90044,EE. UU.,33.96006393,-118.2912903
